no,name,price,asset_url,link
17,Sepatu Onitsuka Tiger Kuning Yellow uk 40.5,Rp1.030.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/alanoistore/sepatu-onitsuka-tiger-kuning-yellow-uk-40-5?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
18,"Sneaker Onitsuka Tiger Mickey Limited Edition Original - Hitam, 39",Rp3.500.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/archive-oceposhop/sneaker-onitsuka-tiger-mickey-limited-edition-original-hitam-39?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
19,ONITSUKA DENTIGRE SANDAL BLACK UNISEX,Rp900.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/asliori/onitsuka-dentigre-sandal-black-unisex-1731034673330423220?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
20,Sepatu Wanita Onitsuka Tlger Mexico 66 Disney White Vietnam ORIGINAL,Rp636.909,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/9/2070ca92-9c61-43f9-9c2f-8cb0e1da5286.jpg.webp?ect=4g,https://www.tokopedia.com/onitsukatigerjakarta/sepatu-wanita-onitsuka-tlger-mexico-66-disney-white-vietnam-original?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
21,"Sepatu sneakers Onitsuka tiger lawnship 3.0 white size 9,5",Rp1.100.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/30/283837f0-b98e-4f3b-a037-11e7ff93152d.jpg.webp?ect=4g,https://www.tokopedia.com/planters/sepatu-sneakers-onitsuka-tiger-lawnship-3-0-white-size-9-5?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
22,ONITSUKA SERRANO CL BLACK 1183B886-001,Rp799.900,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/17/a4ce55b1-e51e-42a5-862d-2648cb8bfa8f.jpg.webp?ect=4g,https://www.tokopedia.com/asliori/onitsuka-serrano-cl-black-1183b886-001-36-22-5cm-472e4?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
23,Sepatu Bayi Premium Import Sepatu Bayi Prewalker Baby Model Onitsuka,Rp55.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/10/1/7e668726-790e-4297-8b99-c73bb723f2c3.jpg.webp?ect=4g,https://www.tokopedia.com/tokobayiutama/sepatu-bayi-premium-import-sepatu-bayi-prewalker-baby-model-onitsuka-biru-no-1?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
24,Sandal Onitsuka Tiger Rebilac Sandal Olive Green Original,Rp3.400.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/11/cc7eca7f-c8a9-4dd6-ac21-4fe0af6c34b9.jpg.webp?ect=4g,https://www.tokopedia.com/tambora-stuff/sandal-onitsuka-tiger-rebilac-sandal-olive-green-original-37-23-cm-2b52c?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
25,Onit Tiger Japan Deluxe Dark Blue Red 100% ORIGINAL GUARANTEE,Rp899.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsukaauthentic/onit-tiger-japan-deluxe-dark-blue-red-100-original-guarantee-45-5480b?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
26,Sepatu Onitsuka Tiger GSM Cream Navy,Rp679.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/rakicksco/sepatu-onitsuka-tiger-gsm-cream-navy-1731175242327295158?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
