no,name,price,asset_url,link
32,Onitsuka Tiger California 78 Ex Black Original Authentic,Rp3.200.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/18/ee92eef3-e762-46fe-9276-3f5c72d1255a.jpg.webp?ect=4g,https://www.tokopedia.com/needshoes1/onitsuka-tiger-california-78-ex-black-original-authentic?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
33,Sepatu Sneakers Wanita Onitsuka Tiger 66 Sabot Beige Green,Rp1.299.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/11/9d570b75-4e32-4328-aa13-5f89de7034e4.jpg.webp?ect=4g,https://www.tokopedia.com/bradersportid/sepatu-sneakers-wanita-onitsuka-tiger-66-sabot-beige-green-beige-green-39-f26c4?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
34,Sandal Onitsuka Tiger Rebilac Sandal Black Black Original,Rp3.400.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/11/9d64fd74-dc65-4c2a-8c0d-c583ea702659.jpg.webp?ect=4g,https://www.tokopedia.com/tambora-stuff/sandal-onitsuka-tiger-rebilac-sandal-black-black-original-37-02d22?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
35,Onitsuka Tiger GSM SD Peacoat Original Authentic,Rp3.700.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/12/831b5ad0-7b08-40df-8447-61f92925f3cc.jpg.webp?ect=4g,https://www.tokopedia.com/needshoes1/onitsuka-tiger-gsm-sd-peacoat-original-authentic?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
36,Onitsuka Tiger Mexico Sd Birch Peacoat Original Authentic,Rp3.700.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/18/cacbda58-ce73-4178-b2c6-9446ba451096.jpg.webp?ect=4g,https://www.tokopedia.com/needshoes1/onitsuka-tiger-mexico-sd-birch-peacoat-original-authentic?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
37,Onitsuka Tiger Moage Co Original 100%,Rp1.499.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/23/8b481de9-0120-4148-9a48-6255e3082677.jpg.webp?ect=4g,https://www.tokopedia.com/brandedoriginal-1/onitsuka-tiger-moage-co-original-100?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
38,Onitsuka Tiger Gsm Sd All Black Original Authentic,Rp3.700.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/20/68cc227f-5963-49bd-8100-a147a4284c5e.jpg.webp?ect=4g,https://www.tokopedia.com/needshoes1/onitsuka-tiger-gsm-sd-all-black-original-authentic?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
39,Onitsuka Tiger California 78 Ex Blue Cream Original Authentic,Rp3.200.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/27/8115f9d4-5f28-49bf-9587-888b7614b7f5.jpg.webp?ect=4g,https://www.tokopedia.com/needshoes1/onitsuka-tiger-california-78-ex-blue-cream-original-authentic?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
40,ONITSUKA DENTIGRE LS 1183B421-001,Rp1.175.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/13/d70738b1-3518-4d2b-b3cc-bd76e1c699d0.jpg.webp?ect=4g,https://www.tokopedia.com/asliori/onitsuka-dentigre-ls-1183b421-001-1730787752529921460?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
41,Sepatu Onitsuka Tiger Moage Black Grey,Rp1.779.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/3/10/af5fa2be-dc51-487c-ba90-12aba1a429c3.jpg.webp?ect=4g,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-moage-black-grey-1730988617740683243?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
42,sepatu onitsuka tiger ultimate 81 EX lichen green,Rp649.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/4/12/2a0bfe9c-76da-4a7b-bf22-02cd511b81f6.jpg.webp?ect=4g,https://www.tokopedia.com/rakicksco/sepatu-onitsuka-tiger-ultimate-81-ex-lichen-green-1730983677249094838?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
43,Sepatu Onitsuka Tiger Mexico 66 Patou White Black Pink - 36,Rp1.449.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/3/6/66c76900-5aa1-4074-967c-497eac7f01bd.jpg.webp?ect=4g,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-mexico-66-patou-white-black-pink-1730966510793951211?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
44,Onitsuka Tiger 66 Mexico Black Yellow (Original 100%) - 36,Rp1.999.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/2/83eabb1c-4c72-49ce-be37-bcd8e7b5a4d8.png.webp?ect=4g,https://www.tokopedia.com/hypesubid/onitsuka-tiger-66-mexico-black-yellow-original-100-36-ae5c6?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
45,Srpatu Onitsuka Tiger Tokuten Wood Crepe White - 37,Rp1.266.850,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/3/14/0f4b81df-280e-4cd0-a930-6216ce709ed8.jpg.webp?ect=4g,https://www.tokopedia.com/onitsuka-official/srpatu-onitsuka-tiger-tokuten-wood-crepe-white-1731012964678600683?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
46,Sepatu Onitsuka Tiger Super Deluxe SD Beige Navy Red Original,Rp3.600.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/4/23/5d663975-13e8-4c12-b970-66ba4c81813f.jpg.webp?ect=4g,https://www.tokopedia.com/tambora-stuff/sepatu-onitsuka-tiger-super-deluxe-sd-beige-navy-red-original-37-a045b?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
47,Onitsuka Tiget Mexico 66 SD Black White Original Authentic,Rp4.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/4/13/b54463a4-b0d9-45b3-9802-658324aa1f00.jpg.webp?ect=4g,https://www.tokopedia.com/needshoes1/onitsuka-tiget-mexico-66-sd-black-white-original-authentic?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
48,Onitsuka Tiger Mexico Sabot Black White Original,Rp3.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/14/be8fc837-a43e-4d6e-a361-5dc6594c008b.jpg.webp?ect=4g,https://www.tokopedia.com/tambora-stuff/onitsuka-tiger-mexico-sabot-black-white-original-36-d41cd?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
49,Sepatu Onitsuka Tiger Original Mexico 66 Slip On Midnight,Rp599.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/24/a407834a-7f6b-46a6-871d-fba47ce800d7.jpg.webp?ect=4g,https://www.tokopedia.com/onitsukatigerofficial1/sepatu-onitsuka-tiger-original-mexico-66-slip-on-midnight-midnight-36-c7ffb?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
50,Onitsuka Tiger Mexico 66 SD Sneakers Denim Black Original Authentic,Rp4.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/31/7964775b-646d-467c-9aa7-f960cb0bc57e.jpg.webp?ect=4g,https://www.tokopedia.com/needshoes1/onitsuka-tiger-mexico-66-sd-sneakers-denim-black-original-authentic?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
51,Sepatu Original Onitsuka Corsair White Navy,Rp599.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/1/14/6e2627d2-a538-4a8b-bb39-3192d5002fe4.jpg.webp?ect=4g,https://www.tokopedia.com/onitsukatigermexico/sepatu-original-onitsuka-corsair-white-navy?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
52,ONITSUKA MEXICO 66 DELEGATION BLACK,Rp895.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/5/13b65497-8360-4942-b9fb-afe4748a7ac9.jpg.webp?ect=4g,https://www.tokopedia.com/asliori/onitsuka-mexico-66-delegation-black-39-38883?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
53,Topi onitsuka jarang terjadi,Rp530.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/9/23/d1e09540-2637-40f6-be2a-ab7023b1a759.jpg.webp?ect=4g,https://www.tokopedia.com/ansardy-topi/topi-onitsuka-jarang-terjadi?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
54,ONITSUKA MEXICO 66 SD PF Leather White/White ORIGINAL 100%,Rp949.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/10/14/26b4b642-b43a-4cac-b343-218506cacd55.jpg.webp?ect=4g,https://www.tokopedia.com/wams-footwear/onitsuka-mexico-66-sd-pf-leather-white-white-original-100-37-e9d23?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
55,Onitsuka Tiger California 78 Ex Birch Grey Original Authentic,Rp3.200.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/27/3768e1a8-12da-4fd4-a305-ba62d32d94e4.jpg.webp?ect=4g,https://www.tokopedia.com/needshoes1/onitsuka-tiger-california-78-ex-birch-grey-original-authentic?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
56,Kaos T-Shirt Onitsuka Basic Logo Tiger Original Black White Gold,Rp1.199.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/4/23/6953fd1b-36e4-43cf-a608-3cedaae0b887.jpg.webp?ect=4g,https://www.tokopedia.com/tambora-stuff/kaos-t-shirt-onitsuka-basic-logo-tiger-original-black-white-gold-hitam-logo-gold-s-d3661?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
57,Sepatu Onitsuka Tiger California 78 Ex Black Oatmeal Original,Rp3.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/22/d514c03d-6ff6-4a84-9081-5db3564704e6.jpg.webp?ect=4g,https://www.tokopedia.com/tambora-stuff/sepatu-onitsuka-tiger-california-78-ex-black-oatmeal-original-41-b8519?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
58,Sepatu Onitsuka Edr 78 Black White Free Kaos Kaki,Rp540.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/18/8f95eee2-28ce-4895-8eb5-7445cc7e4cd2.jpg.webp?ect=4g,https://www.tokopedia.com/bekasijawabarat/sepatu-onitsuka-edr-78-black-white-free-kaos-kaki-black-white-36?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
59,Onitsuka Tiger Ultimate 81 Ex White Black Original Authentic,Rp3.500.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/18/cf34e537-73f4-4758-8708-187cbfbc34ae.jpg.webp?ect=4g,https://www.tokopedia.com/needshoes1/onitsuka-tiger-ultimate-81-ex-white-black-original-authentic?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
60,Sepatu Onitsuka Tiger Ultimate 81 Ex White Black Free Kaos Kaki,Rp549.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/12/4/e60764ca-9de2-4d30-a8ee-cc91f5749a5b.jpg.webp?ect=4g,https://www.tokopedia.com/bekasijawabarat/sepatu-onitsuka-tiger-ultimate-81-ex-white-black-free-kaos-kaki-black-white-41?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
61,Pompa Celup Air Kotor/Keruh ONiTSUKA OQS-215 220V 2 hp 2 inci,Rp2.470.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2025/2/22/9f3b6650-012a-43d3-8488-69d0881b7991.jpg.webp?ect=4g,https://www.tokopedia.com/njpump/pompa-celup-air-kotor-keruh-onitsuka-oqs-215-220v-2-hp-2-inci?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300323102B8796CF51771C3D3JOD%26src%3Dsearch
